id_left,namecol_left,namealt_left,id_right,namecol_right,namealt_right,intersection_pct
fb,33,NA,nta,Flatlands,BK1801,13
fb,33,NA,nta,Gravesend (East)-Homecrest,BK1501,12.5
fb,33,NA,nta,Gravesend (West),BK1103,0.2
fb,33,NA,nta,Madison,BK1502,10.9
fb,33,NA,nta,Mapleton-Midwood (West),BK1204,8.2
fb,33,NA,nta,Marine Park-Mill Basin-Bergen Beach,BK1802,9.6
fb,33,NA,nta,Marine Park-Plumb Island,BK1891,18.6
fb,33,NA,nta,Midwood,BK1403,14.9
fb,33,NA,nta,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,12.2
fb,33,NA,nycongress,8,NA,48.5
fb,33,NA,nycongress,9,NA,51.5
fb,33,NA,pp,61,NA,35.7
fb,33,NA,pp,63,NA,41.1
fb,33,NA,pp,66,NA,8.4
fb,33,NA,pp,70,NA,14.9
fb,33,NA,sa,41,NA,33.5
fb,33,NA,sa,42,NA,5.4
fb,33,NA,sa,45,NA,18.8
fb,33,NA,sa,48,NA,9.8
fb,33,NA,sa,59,NA,32.5
fb,33,NA,sd,21,NA,25.6
fb,33,NA,sd,22,NA,74.4
fb,33,NA,ss,17,NA,0.1
fb,33,NA,ss,21,NA,22.1
fb,33,NA,ss,22,NA,73.7
fb,33,NA,ss,23,NA,4.1
fb,33,NA,zipcode,11210,NA,11.6
fb,33,NA,zipcode,11223,NA,10.8
fb,33,NA,zipcode,11229,NA,22.9
fb,33,NA,zipcode,11230,NA,16.7
fb,33,NA,zipcode,11234,NA,32
fb,33,NA,zipcode,11235,NA,4.3
fb,35,NA,cc,2,NA,0.1
fb,35,NA,cc,33,NA,32.3
fb,35,NA,cc,34,NA,67.7
fb,35,NA,cd,301,NA,100
fb,35,NA,dsny,BKN01,301,100
fb,35,NA,hc,14,NA,0.1
fb,35,NA,hc,30,NA,99.9
fb,35,NA,ibz,Greenpoint/Williamsburg,NA,0.7
fb,35,NA,ibz,North Brooklyn,NA,23
fb,35,NA,nta,East Village,MN0303,0.1
fb,35,NA,nta,East Williamsburg,BK0104,44.6
fb,35,NA,nta,Greenpoint,BK0101,15.5
fb,35,NA,nta,South Williamsburg,BK0103,0.5
fb,35,NA,nta,Williamsburg,BK0102,39.4
fb,35,NA,nycongress,10,NA,0.1
fb,35,NA,nycongress,7,NA,99.9
fb,35,NA,pp,90,NA,43
fb,35,NA,pp,94,NA,57
fb,35,NA,sa,50,NA,65.4
fb,35,NA,sa,53,NA,34.6
fb,35,NA,sa,74,NA,0.1
fb,35,NA,sd,14,NA,100
fb,35,NA,ss,18,NA,68.7
fb,35,NA,ss,59,NA,31.3
fb,35,NA,zipcode,11206,NA,15.4
fb,35,NA,zipcode,11211,NA,57.9
fb,35,NA,zipcode,11222,NA,26.7
fb,37,NA,cc,34,NA,1.1
fb,37,NA,cc,36,NA,32.9
fb,37,NA,cc,37,NA,45.2
fb,37,NA,cc,41,NA,20.7
fb,37,NA,cd,303,NA,53.7
fb,37,NA,cd,304,NA,46.3
fb,37,NA,dsny,BKN03,303,53.7
fb,37,NA,dsny,BKN04,304,46.3
fb,37,NA,hc,32,NA,40
fb,37,NA,hc,34,NA,58.1
fb,37,NA,hc,36,NA,1.8
fb,37,NA,hd,Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District,NA,4.8
fb,37,NA,hd,Stuyvesant Heights Historic District,NA,2.1
fb,37,NA,nta,Bedford-Stuyvesant (East),BK0302,53.7
fb,37,NA,nta,Bushwick (East),BK0402,44
fb,37,NA,nta,Bushwick (West),BK0401,2.4
fb,37,NA,nycongress,7,NA,46.3
fb,37,NA,nycongress,8,NA,53.7
fb,37,NA,pp,81,NA,53.7
fb,37,NA,pp,83,NA,46.3
fb,37,NA,sa,53,NA,12.6
fb,37,NA,sa,54,NA,33.7
fb,37,NA,sa,55,NA,10.3
fb,37,NA,sa,56,NA,43.4
fb,37,NA,sd,13,NA,0.9
fb,37,NA,sd,16,NA,52.6
fb,37,NA,sd,23,NA,1
fb,37,NA,sd,32,NA,45.5
fb,37,NA,ss,18,NA,46
fb,37,NA,ss,25,NA,54
fb,37,NA,zipcode,11207,NA,16.7
fb,37,NA,zipcode,11221,NA,53.3
fb,37,NA,zipcode,11233,NA,26.6
fb,37,NA,zipcode,11237,NA,3.3
fb,38,NA,cc,35,NA,34.3
fb,38,NA,cc,36,NA,19.3
fb,38,NA,cc,40,NA,30.3
fb,38,NA,cc,41,NA,16
fb,38,NA,cd,303,NA,5.6
fb,38,NA,cd,308,NA,33.8
fb,38,NA,cd,309,NA,45.1
fb,38,NA,cd,314,NA,0.9
fb,38,NA,cd,317,NA,10.7
fb,38,NA,cd,355,NA,3.8
fb,38,NA,dsny,BKN03,303,5.6
fb,38,NA,dsny,BKN08,308,33.8
fb,38,NA,dsny,BKN09,309,45.1
fb,38,NA,dsny,BKN17,317,10.7
fb,38,NA,dsny,BKS14,314,0.9
fb,38,NA,hc,32,NA,62.7
fb,38,NA,hc,35,NA,27
fb,38,NA,hc,36,NA,6.5
fb,38,NA,hc,39,NA,3.8
fb,38,NA,hd,Crown Heights North Historic District,NA,1.7
fb,38,NA,hd,Prospect Heights Historic District,NA,0.7
fb,38,NA,nta,Bedford-Stuyvesant (East),BK0302,4.3
fb,38,NA,nta,Bedford-Stuyvesant (West),BK0301,1.1
fb,38,NA,nta,Crown Heights (North),BK0802,29.6
fb,38,NA,nta,Crown Heights (South),BK0901,20.6
fb,38,NA,nta,East Flatbush-Erasmus,BK1701,5.5
fb,38,NA,nta,East Flatbush-Rugby,BK1703,6.4
fb,38,NA,nta,Flatbush,BK1401,0.9
fb,38,NA,nta,Lincoln Terrace Park,BK0891,1.2
fb,38,NA,nta,Prospect Heights,BK0801,3.2
fb,38,NA,nta,Prospect Lefferts Gardens-Wingate,BK0902,23.2
fb,38,NA,nta,Prospect Park,BK5591,3.7
fb,38,NA,nycongress,10,NA,2
fb,38,NA,nycongress,8,NA,6.6
fb,38,NA,nycongress,9,NA,91.3
fb,38,NA,pp,67,NA,10.7
fb,38,NA,pp,70,NA,0.9
fb,38,NA,pp,71,NA,45.1
fb,38,NA,pp,77,NA,33.8
fb,38,NA,pp,78,NA,3.8
fb,38,NA,pp,79,NA,2.2
fb,38,NA,pp,81,NA,3.4
fb,38,NA,sa,43,NA,56.6
fb,38,NA,sa,44,NA,6.4
fb,38,NA,sa,52,NA,0.6
fb,38,NA,sa,55,NA,8.2
fb,38,NA,sa,56,NA,14.1
fb,38,NA,sa,57,NA,8.9
fb,38,NA,sa,58,NA,5.2
fb,38,NA,sd,13,NA,4.5
fb,38,NA,sd,16,NA,10.9
fb,38,NA,sd,17,NA,73.4
fb,38,NA,sd,18,NA,11.2
fb,38,NA,ss,20,NA,99.4
fb,38,NA,ss,21,NA,0.2
fb,38,NA,ss,25,NA,0.5
fb,38,NA,zipcode,11203,NA,18.7
fb,38,NA,zipcode,11213,NA,31.3
fb,38,NA,zipcode,11216,NA,7.9
fb,38,NA,zipcode,11225,NA,23
fb,38,NA,zipcode,11226,NA,4.9
fb,38,NA,zipcode,11233,NA,5.8
fb,38,NA,zipcode,11238,NA,8.3
fb,39,NA,cc,32,NA,0.1
fb,39,NA,cc,37,NA,13.6
fb,39,NA,cc,42,NA,86.3
fb,39,NA,cd,305,NA,69.3
fb,39,NA,cd,318,NA,1.9
fb,39,NA,cd,356,NA,28.7
fb,39,NA,cd,410,NA,0.1
fb,39,NA,dsny,BKN05,305,69.3
fb,39,NA,dsny,BKS18,318,1.9
fb,39,NA,dsny,QE10,410,0.1
fb,39,NA,hc,33,NA,71.3
fb,39,NA,hc,34,NA,10.6
fb,39,NA,hc,35,NA,18
fb,39,NA,hc,45,NA,0.1
fb,39,NA,ibz,East New York,NA,0.3
fb,39,NA,ibz,Flatlands/Fairfield,NA,5.2
fb,39,NA,nta,Canarsie,BK1803,0.6
fb,39,NA,nta,Cypress Hills,BK0501,5.6
fb,39,NA,nta,East New York (North),BK0502,8.1
fb,39,NA,nta,East New York-City Line,BK0505,18
fb,39,NA,nta,East New York-New Lots,BK0503,20.3
fb,39,NA,nta,Highland Park-Cypress Hills Cemeteries (South),BK0571,3.1
fb,39,NA,nta,Jamaica Bay (West),BK5692,18
fb,39,NA,nta,Shirley Chisholm State Park,BK5693,10.6
fb,39,NA,nta,Spring Creek Park,QN1091,0.1
fb,39,NA,nta,Spring Creek-Starrett City,BK0504,15.6
fb,39,NA,nycongress,5,NA,0.1
fb,39,NA,nycongress,7,NA,14.1
fb,39,NA,nycongress,8,NA,85.8
fb,39,NA,pp,100,NA,0.1
fb,39,NA,pp,63,NA,3.9
fb,39,NA,pp,69,NA,12.3
fb,39,NA,pp,75,NA,83.7
fb,39,NA,sa,23,NA,0.1
fb,39,NA,sa,54,NA,16.4
fb,39,NA,sa,55,NA,0.3
fb,39,NA,sa,60,NA,65.2
fb,39,NA,sd,18,NA,10.9
fb,39,NA,sd,19,NA,89
fb,39,NA,sd,27,NA,0.1
fb,39,NA,ss,15,NA,0.1
fb,39,NA,ss,18,NA,8.5
fb,39,NA,ss,19,NA,91.4
fb,39,NA,zipcode,11207,NA,20
fb,39,NA,zipcode,11208,NA,52.2
fb,39,NA,zipcode,11236,NA,0.2
fb,39,NA,zipcode,11239,NA,6.7
fb,39,NA,zipcode,11414,NA,0.1
fb,39,NA,zipcode,99999,NA,2.7
fb,4,NA,cc,1,NA,52.5
fb,4,NA,cc,2,NA,44.9
fb,4,NA,cc,4,NA,2.6
fb,4,NA,cd,102,NA,2.4
fb,4,NA,cd,103,NA,95
fb,4,NA,cd,106,NA,2.6
fb,4,NA,dsny,MN02,102,2.4
fb,4,NA,dsny,MN03,103,95
fb,4,NA,dsny,MN06,106,2.6
fb,4,NA,hc,14,NA,95.1
fb,4,NA,hc,15,NA,4.9
fb,4,NA,hd,East Village / Lower East Side Historic District,NA,2.5
fb,4,NA,nta,Chinatown-Two Bridges,MN0301,24.8
fb,4,NA,nta,East Village,MN0303,35.5
fb,4,NA,nta,Lower East Side,MN0302,34.6
fb,4,NA,nta,SoHo-Little Italy-Hudson Square,MN0201,2.4
fb,4,NA,nta,Stuyvesant Town-Peter Cooper Village,MN0601,2.6
fb,4,NA,nycongress,10,NA,96
fb,4,NA,nycongress,12,NA,4
fb,4,NA,pp,13,NA,2.6
fb,4,NA,pp,5,NA,21.1
fb,4,NA,pp,7,NA,40.8
fb,4,NA,pp,9,NA,35.4
fb,4,NA,sa,65,NA,63.3
fb,4,NA,sa,66,NA,6.8
fb,4,NA,sa,74,NA,30
fb,4,NA,sd,1,NA,69.6
fb,4,NA,sd,2,NA,30.4
fb,4,NA,ss,27,NA,97.4
fb,4,NA,ss,59,NA,2.6
fb,4,NA,zipcode,10002,NA,52.6
fb,4,NA,zipcode,10003,NA,6.8
fb,4,NA,zipcode,10009,NA,30.7
fb,4,NA,zipcode,10012,NA,0.1
fb,4,NA,zipcode,10013,NA,4.7
fb,4,NA,zipcode,10038,NA,5.1
fb,40,NA,cc,38,NA,45.7
fb,40,NA,cc,43,NA,9.1
fb,40,NA,cc,44,NA,14.6
fb,40,NA,cc,47,NA,30.6
fb,40,NA,cd,307,NA,43.8
fb,40,NA,cd,310,NA,36.4
fb,40,NA,cd,311,NA,0.9
fb,40,NA,cd,312,NA,18.9
fb,40,NA,dsny,BKS07,307,43.8
fb,40,NA,dsny,BKS10,310,36.3
fb,40,NA,dsny,BKS11,311,0.9
fb,40,NA,dsny,BKS12,312,18.9
fb,40,NA,hc,31,NA,47.5
fb,40,NA,hc,35,NA,2.5
fb,40,NA,hc,39,NA,49.9
fb,40,NA,ibz,Southwest Brooklyn,NA,18.1
fb,40,NA,nta,Bay Ridge,BK1001,30.9
fb,40,NA,nta,Bensonhurst,BK1101,0.8
fb,40,NA,nta,Borough Park,BK1202,11.8
fb,40,NA,nta,Dyker Heights,BK1002,4.2
fb,40,NA,nta,Mapleton-Midwood (West),BK1204,3.1
fb,40,NA,nta,Sunset Park (Central),BK0703,13.5
fb,40,NA,nta,Sunset Park (East)-Borough Park (West),BK1201,3.8
fb,40,NA,nta,Sunset Park (West),BK0702,31.9
fb,40,NA,nycongress,10,NA,64.7
fb,40,NA,nycongress,11,NA,25.4
fb,40,NA,nycongress,9,NA,9.9
fb,40,NA,pp,62,NA,1
fb,40,NA,pp,66,NA,18.8
fb,40,NA,pp,68,NA,36.1
fb,40,NA,pp,72,NA,44.1
fb,40,NA,sa,46,NA,10.4
fb,40,NA,sa,48,NA,14.4
fb,40,NA,sa,49,NA,15.3
fb,40,NA,sa,51,NA,43.4
fb,40,NA,sa,61,NA,0.1
fb,40,NA,sa,64,NA,16.3
fb,40,NA,sd,15,NA,29.9
fb,40,NA,sd,20,NA,68.8
fb,40,NA,sd,21,NA,1.3
fb,40,NA,ss,17,NA,22
fb,40,NA,ss,22,NA,16.1
fb,40,NA,ss,26,NA,61.9
fb,40,NA,zipcode,11204,NA,6.7
fb,40,NA,zipcode,11209,NA,22.7
fb,40,NA,zipcode,11219,NA,11.3
fb,40,NA,zipcode,11220,NA,37.2
fb,40,NA,zipcode,11228,NA,1.4
fb,40,NA,zipcode,11232,NA,17.3
fb,40,NA,zipcode,99999,NA,1
fb,41,NA,bid,15.0,NA,1.3
fb,41,NA,cc,39,NA,5
fb,41,NA,cc,40,NA,37.8
fb,41,NA,cc,45,NA,57.2
fb,41,NA,cd,309,NA,1.3
fb,41,NA,cd,312,NA,8.1
fb,41,NA,cd,314,NA,45.6
fb,41,NA,cd,317,NA,40.3
fb,41,NA,cd,318,NA,4.8
fb,41,NA,dsny,BKN09,309,1.3
fb,41,NA,dsny,BKN17,317,40.3
fb,41,NA,dsny,BKS12,312,8.1
fb,41,NA,dsny,BKS14,314,45.6
fb,41,NA,dsny,BKS18,318,4.8
fb,41,NA,hc,32,NA,0.3
fb,41,NA,hc,35,NA,98
fb,41,NA,hc,39,NA,1.7
fb,41,NA,ibz,Flatlands/Fairfield,NA,3.1
fb,41,NA,nta,Borough Park,BK1202,0.5
fb,41,NA,nta,East Flatbush-Erasmus,BK1701,13
fb,41,NA,nta,East Flatbush-Farragut,BK1702,19.1
fb,41,NA,nta,East Flatbush-Rugby,BK1703,4.5
fb,41,NA,nta,Flatbush,BK1401,20.9
fb,41,NA,nta,Flatlands,BK1801,5.5
fb,41,NA,nta,Kensington,BK1203,6.4
fb,41,NA,nta,Mapleton-Midwood (West),BK1204,1.2
fb,41,NA,nta,Midwood,BK1403,1.3
fb,41,NA,nta,Prospect Lefferts Gardens-Wingate,BK0902,1.3
fb,41,NA,nta,Prospect Park,BK5591,1.7
fb,41,NA,nycongress,10,NA,1.7
fb,41,NA,nycongress,9,NA,98.3
fb,41,NA,pp,63,NA,4.8
fb,41,NA,pp,66,NA,8
fb,41,NA,pp,67,NA,40.3
fb,41,NA,pp,70,NA,45.6
fb,41,NA,pp,71,NA,1.3
fb,41,NA,sa,41,NA,6.9
fb,41,NA,sa,42,NA,46.1
fb,41,NA,sa,43,NA,3.2
fb,41,NA,sa,44,NA,15.7
fb,41,NA,sa,48,NA,5.7
fb,41,NA,sa,58,NA,22.5
fb,41,NA,sd,17,NA,21.2
fb,41,NA,sd,18,NA,12.7
fb,41,NA,sd,20,NA,6.3
fb,41,NA,sd,21,NA,2
fb,41,NA,sd,22,NA,57.8
fb,41,NA,ss,17,NA,1.2
fb,41,NA,ss,20,NA,5.1
fb,41,NA,ss,21,NA,90.4
fb,41,NA,ss,22,NA,3.3
fb,41,NA,zipcode,11203,NA,21.4
fb,41,NA,zipcode,11210,NA,19.5
fb,41,NA,zipcode,11218,NA,13.6
fb,41,NA,zipcode,11225,NA,1.2
fb,41,NA,zipcode,11226,NA,28.2
fb,41,NA,zipcode,11230,NA,13.4
fb,41,NA,zipcode,11234,NA,2.8
fb,42,NA,cc,38,NA,19.2
fb,42,NA,cc,43,NA,29.4
fb,42,NA,cc,44,NA,8.8
fb,42,NA,cc,47,NA,22.4
fb,42,NA,cc,50,NA,20.2
fb,42,NA,cd,310,NA,44.4
fb,42,NA,cd,311,NA,49.4
fb,42,NA,cd,312,NA,6.2
fb,42,NA,dsny,BKS10,310,44.4
fb,42,NA,dsny,BKS11,311,49.4
fb,42,NA,dsny,BKS12,312,6.2
fb,42,NA,hc,31,NA,88.2
fb,42,NA,hc,35,NA,2.1
fb,42,NA,hc,37,NA,9.3
fb,42,NA,hc,39,NA,0.4
fb,42,NA,nta,Bay Ridge,BK1001,15.4
fb,42,NA,nta,Bensonhurst,BK1101,31.7
fb,42,NA,nta,Borough Park,BK1202,1.9
fb,42,NA,nta,Dyker Heights,BK1002,16.1
fb,42,NA,nta,Fort Hamilton,BK1061,5.7
fb,42,NA,nta,Gravesend (West),BK1103,3
fb,42,NA,nta,Mapleton-Midwood (West),BK1204,5.4
fb,42,NA,nta,Sunset Park (East)-Borough Park (West),BK1201,0.4
fb,42,NA,nycongress,10,NA,3.1
fb,42,NA,nycongress,11,NA,83.8
fb,42,NA,nycongress,9,NA,13.2
fb,42,NA,pp,62,NA,49.4
fb,42,NA,pp,66,NA,6.2
fb,42,NA,pp,68,NA,44.4
fb,42,NA,sa,45,NA,0.2
fb,42,NA,sa,46,NA,32.5
fb,42,NA,sa,47,NA,28.1
fb,42,NA,sa,48,NA,5.6
fb,42,NA,sa,49,NA,30.8
fb,42,NA,sa,64,NA,2.8
fb,42,NA,sd,20,NA,86.7
fb,42,NA,sd,21,NA,13.3
fb,42,NA,ss,17,NA,52.7
fb,42,NA,ss,22,NA,6.8
fb,42,NA,ss,23,NA,7.8
fb,42,NA,ss,26,NA,32.7
fb,42,NA,zipcode,11204,NA,20
fb,42,NA,zipcode,11209,NA,21.2
fb,42,NA,zipcode,11214,NA,19.8
fb,42,NA,zipcode,11219,NA,8.5
fb,42,NA,zipcode,11223,NA,2.9
fb,42,NA,zipcode,11228,NA,26.5
fb,42,NA,zipcode,11230,NA,1.1
fb,43,NA,cc,43,NA,11.6
fb,43,NA,cc,44,NA,2.7
fb,43,NA,cc,46,NA,3.6
fb,43,NA,cc,47,NA,42.5
fb,43,NA,cc,48,NA,39.6
fb,43,NA,cd,311,NA,16.3
fb,43,NA,cd,313,NA,49.4
fb,43,NA,cd,315,NA,32.6
fb,43,NA,cd,318,NA,0.2
fb,43,NA,cd,356,NA,1.4
fb,43,NA,dsny,BKS11,311,16.3
fb,43,NA,dsny,BKS13,313,49.4
fb,43,NA,dsny,BKS15,315,32.6
fb,43,NA,dsny,BKS18,318,0.2
fb,43,NA,hc,31,NA,1.7
fb,43,NA,hc,35,NA,2.7
fb,43,NA,hc,37,NA,95.6
fb,43,NA,nta,Bath Beach,BK1102,0.3
fb,43,NA,nta,Bensonhurst,BK1101,0.4
fb,43,NA,nta,Brighton Beach,BK1303,7.6
fb,43,NA,nta,Calvert Vaux Park,BK1391,2.4
fb,43,NA,nta,Coney Island-Sea Gate,BK1302,26.5
fb,43,NA,nta,Gravesend (East)-Homecrest,BK1501,5
fb,43,NA,nta,Gravesend (South),BK1301,14.6
fb,43,NA,nta,Gravesend (West),BK1103,16.4
fb,43,NA,nta,Madison,BK1502,2.7
fb,43,NA,nta,Marine Park-Plumb Island,BK1891,2.7
fb,43,NA,nta,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,21.4
fb,43,NA,nycongress,11,NA,17.3
fb,43,NA,nycongress,8,NA,80.4
fb,43,NA,nycongress,9,NA,2.2
fb,43,NA,pp,60,NA,49.4
fb,43,NA,pp,61,NA,34.2
fb,43,NA,pp,62,NA,16.3
fb,43,NA,sa,41,NA,9.2
fb,43,NA,sa,45,NA,34.1
fb,43,NA,sa,46,NA,38.5
fb,43,NA,sa,47,NA,15.1
fb,43,NA,sa,59,NA,3.1
fb,43,NA,sd,20,NA,0.8
fb,43,NA,sd,21,NA,74.8
fb,43,NA,sd,22,NA,24.3
fb,43,NA,ss,17,NA,17.9
fb,43,NA,ss,22,NA,16.1
fb,43,NA,ss,23,NA,66
fb,43,NA,zipcode,11214,NA,17.4
fb,43,NA,zipcode,11223,NA,17.5
fb,43,NA,zipcode,11224,NA,24.8
fb,43,NA,zipcode,11229,NA,7.1
fb,43,NA,zipcode,11234,NA,2.7
fb,43,NA,zipcode,11235,NA,30.2
fb,44,NA,bid,25.0,NA,3.5
fb,44,NA,cc,32,NA,0.3
fb,44,NA,cc,37,NA,50.9
fb,44,NA,cc,41,NA,40.6
fb,44,NA,cc,42,NA,8.3
fb,44,NA,cd,303,NA,1.2
fb,44,NA,cd,304,NA,8.5
fb,44,NA,cd,305,NA,39
fb,44,NA,cd,316,NA,51.1
fb,44,NA,cd,405,NA,0.3
fb,44,NA,dsny,BKN03,303,1.2
fb,44,NA,dsny,BKN04,304,8.5
fb,44,NA,dsny,BKN05,305,39
fb,44,NA,dsny,BKN16,316,51.1
fb,44,NA,dsny,QW05,405,0.3
fb,44,NA,hc,32,NA,10.6
fb,44,NA,hc,33,NA,43.6
fb,44,NA,hc,34,NA,45.6
fb,44,NA,hc,46,NA,0.3
fb,44,NA,ibz,East New York,NA,7.4
fb,44,NA,nta,Brownsville,BK1602,29.2
fb,44,NA,nta,Bushwick (East),BK0402,2
fb,44,NA,nta,Cypress Hills,BK0501,17.1
fb,44,NA,nta,East New York (North),BK0502,16.1
fb,44,NA,nta,East New York-New Lots,BK0503,2.3
fb,44,NA,nta,Highland Park-Cypress Hills Cemeteries (North),QN0574,0.3
fb,44,NA,nta,Highland Park-Cypress Hills Cemeteries (South),BK0571,3.2
fb,44,NA,nta,Ocean Hill,BK1601,23.3
fb,44,NA,nta,The Evergreens Cemetery,BK0471,6.5
fb,44,NA,nycongress,7,NA,34.6
fb,44,NA,nycongress,8,NA,62.9
fb,44,NA,nycongress,9,NA,2.5
fb,44,NA,pp,104,NA,0.3
fb,44,NA,pp,73,NA,51.1
fb,44,NA,pp,75,NA,39
fb,44,NA,pp,81,NA,1.2
fb,44,NA,pp,83,NA,8.4
fb,44,NA,sa,38,NA,0.3
fb,44,NA,sa,54,NA,39
fb,44,NA,sa,55,NA,57.4
fb,44,NA,sa,60,NA,3.3
fb,44,NA,sd,16,NA,3.1
fb,44,NA,sd,17,NA,1.4
fb,44,NA,sd,19,NA,46.6
fb,44,NA,sd,23,NA,47.5
fb,44,NA,sd,24,NA,0.3
fb,44,NA,sd,32,NA,1.2
fb,44,NA,ss,18,NA,26.2
fb,44,NA,ss,19,NA,27.9
fb,44,NA,ss,25,NA,46
fb,44,NA,zipcode,11207,NA,34.1
fb,44,NA,zipcode,11208,NA,13.9
fb,44,NA,zipcode,11212,NA,29.6
fb,44,NA,zipcode,11233,NA,22.1
fb,44,NA,zipcode,11385,NA,0.3
fb,45,NA,bid,0.0,NA,7.1
fb,45,NA,bid,61.0,NA,0.3
fb,45,NA,cc,22,NA,11.4
fb,45,NA,cc,26,NA,62.9
fb,45,NA,cc,30,NA,15.5
fb,45,NA,cc,34,NA,6.7
fb,45,NA,cc,5,NA,3.6
fb,45,NA,cd,108,NA,3.6
fb,45,NA,cd,401,NA,24.6
fb,45,NA,cd,402,NA,49.1
fb,45,NA,cd,405,NA,22.7
fb,45,NA,dsny,MN08,108,3.6
fb,45,NA,dsny,QW01,401,24.6
fb,45,NA,dsny,QW02,402,49
fb,45,NA,dsny,QW05,405,22.7
fb,45,NA,hc,13,NA,3.6
fb,45,NA,hc,41,NA,76
fb,45,NA,hc,46,NA,20.5
fb,45,NA,hd,Central Ridgewood Historic District,NA,0.1
fb,45,NA,hd,Ridgewood South Historic District,NA,0.1
fb,45,NA,ibz,Long Island City,NA,17.1
fb,45,NA,ibz,Maspeth,NA,13.2
fb,45,NA,nta,Astoria (Central),QN0103,5.7
fb,45,NA,nta,Astoria (East)-Woodside (North),QN0104,2.1
fb,45,NA,nta,Calvary & Mount Zion Cemeteries,QN0271,5.6
fb,45,NA,nta,Long Island City-Hunters Point,QN0201,15.6
fb,45,NA,nta,Maspeth,QN0501,12.1
fb,45,NA,nta,Middle Village,QN0504,0.2
fb,45,NA,nta,Mount Olivet & All Faiths Cemeteries,QN0571,2.5
fb,45,NA,nta,Old Astoria-Hallets Point,QN0102,1
fb,45,NA,nta,Queensbridge-Ravenswood-Dutch Kills,QN0105,15.6
fb,45,NA,nta,Ridgewood,QN0502,11.5
fb,45,NA,nta,Sunnyside,QN0202,20.8
fb,45,NA,nta,Sunnyside Yards (North),QN0161,0.5
fb,45,NA,nta,Sunnyside Yards (South),QN0261,3.3
fb,45,NA,nta,Upper East Side-Lenox Hill-Roosevelt Island,MN0801,3.6
fb,45,NA,nta,Woodside,QN0203,0.1
fb,45,NA,nycongress,12,NA,3.6
fb,45,NA,nycongress,14,NA,6.9
fb,45,NA,nycongress,6,NA,5.7
fb,45,NA,nycongress,7,NA,83.8
fb,45,NA,pp,104,NA,22.9
fb,45,NA,pp,108,NA,49
fb,45,NA,pp,114,NA,28.1
fb,45,NA,sa,28,NA,2.6
fb,45,NA,sa,36,NA,30.4
fb,45,NA,sa,37,NA,61.6
fb,45,NA,sa,38,NA,1.8
fb,45,NA,sa,76,NA,3.6
fb,45,NA,sd,24,NA,50.3
fb,45,NA,sd,30,NA,46.1
fb,45,NA,ss,12,NA,52.7
fb,45,NA,ss,15,NA,3
fb,45,NA,ss,18,NA,4.1
fb,45,NA,ss,28,NA,3.6
fb,45,NA,ss,59,NA,36.6
fb,45,NA,zipcode,10044,NA,3.6
fb,45,NA,zipcode,11101,NA,37.4
fb,45,NA,zipcode,11103,NA,1.6
fb,45,NA,zipcode,11104,NA,1.3
fb,45,NA,zipcode,11106,NA,13.3
fb,45,NA,zipcode,11109,NA,0.8
fb,45,NA,zipcode,11377,NA,7.9
fb,45,NA,zipcode,11378,NA,18.7
fb,45,NA,zipcode,11379,NA,3.7
fb,45,NA,zipcode,11385,NA,11.8
fb,46,NA,cc,21,NA,16.7
fb,46,NA,cc,24,NA,4.5
fb,46,NA,cc,25,NA,11.7
fb,46,NA,cc,26,NA,12.5
fb,46,NA,cc,29,NA,1.2
fb,46,NA,cc,30,NA,42.6
fb,46,NA,cc,32,NA,10.8
fb,46,NA,cd,402,NA,12.5
fb,46,NA,cd,403,NA,4.1
fb,46,NA,cd,404,NA,27.8
fb,46,NA,cd,405,NA,41.7
fb,46,NA,cd,406,NA,8
fb,46,NA,cd,481,NA,2
fb,46,NA,cd,482,NA,3.8
fb,46,NA,dsny,QW02,402,12.5
fb,46,NA,dsny,QW03,403,4.1
fb,46,NA,dsny,QW04,404,27.8
fb,46,NA,dsny,QW05,405,41.7
fb,46,NA,dsny,QW06,406,8
fb,46,NA,hc,41,NA,8.4
fb,46,NA,hc,42,NA,33.8
fb,46,NA,hc,43,NA,2.3
fb,46,NA,hc,46,NA,55.5
fb,46,NA,hd,Jackson Heights Historic District,NA,0.3
fb,46,NA,ibz,Maspeth,NA,4
fb,46,NA,nta,Calvary & Mount Zion Cemeteries,QN0271,1.8
fb,46,NA,nta,Corona,QN0402,10.2
fb,46,NA,nta,Elmhurst,QN0401,17.8
fb,46,NA,nta,Flushing Meadows-Corona Park,QN8191,2.3
fb,46,NA,nta,Forest Hills,QN0602,3.5
fb,46,NA,nta,Forest Park,QN8291,4.2
fb,46,NA,nta,Glendale,QN0503,6.6
fb,46,NA,nta,Jackson Heights,QN0301,1.6
fb,46,NA,nta,Maspeth,QN0501,15.6
fb,46,NA,nta,Middle Village,QN0504,14.5
fb,46,NA,nta,Mount Olivet & All Faiths Cemeteries,QN0571,1.4
fb,46,NA,nta,North Corona,QN0303,2.4
fb,46,NA,nta,Rego Park,QN0601,4.5
fb,46,NA,nta,St. John Cemetery,QN0573,3.7
fb,46,NA,nta,Woodside,QN0203,10
fb,46,NA,nycongress,14,NA,6.5
